SYMBOL,NAME_OF_COMPANY,P/E Ratio,Debt-to-Equity,ROE (%),Earnings Growth,Market Cap,Sector,Industry
SAMBHAAV,Sambhaav Media Limited,42.307693,9.601,,0.5,1051110528.0,Communication Services,Publishing
SAMHI,Samhi Hotels Limited,32.194324,207.439,,,32621101056.0,Consumer Cyclical,Lodging
SAMMAANCAP,Sammaan Capital Limited,,229.977,,-0.338,90215997440.0,Financial Services,Mortgage Finance
SAMPANN,Sampann Utpadan India Limited,,2796.595,,,1115051008.0,Basic Materials,Specialty Chemicals
SANATHAN,Sanathan Textiles Limited,19.548176,70.19,,-0.019,33048422400.0,Consumer Cyclical,Textile Manufacturing
SANCO,Sanco Industries Limited,32.571426,,-91.438,,40956324.0,Industrials,Electrical Equipment & Parts
SANDESH,The Sandesh Limited,6.0586452,,,,8491981824.0,Communication Services,Publishing
SANDHAR,Sandhar Technologies Limited,17.064487,68.428,,0.181,22935664640.0,Consumer Cyclical,Auto Parts
SANDUMA,Sandur Manganese & Iron Ores Limited,14.339527,11.863,,14.143,68798676992.0,Basic Materials,Steel
SANGAMIND,Sangam (India) Limited,56.166218,120.232,,-0.364,20851701760.0,Consumer Cyclical,Textile Manufacturing
SANGHIIND,Sanghi Industries Limited,,324.964,,,15137903616.0,Basic Materials,Building Materials
SANGHVIMOV,Sanghvi Movers Limited,13.991939,32.343,,-0.46,21060679680.0,Industrials,Rental & Leasing Services
SANGINITA,Sanginita Chemicals Limited,121.1,51.547,,-0.805,231124192.0,Basic Materials,Chemicals
SANOFI,Sanofi India Limited,44.0761,2.243,33.446997,-0.337,138327539712.0,Healthcare,Drug Manufacturers - General
SANOFICONR,Sanofi Consumer Healthcare India Limited,60.82265,7.436,131.78,-0.347,110339604480.0,Healthcare,Drug Manufacturers - General
SANSERA,Sansera Engineering Limited,30.391169,74.795,,0.028,67352338432.0,Consumer Cyclical,Auto Parts
SANSTAR,Sanstar Limited,30.18792,9.9,,-0.42,16394670080.0,Basic Materials,Chemicals
SANWARIA,Sanwaria Consumer Limited,,,,,370706720.0,Consumer Defensive,Farm Products
SAPPHIRE,Sapphire Foods India Limited,483.6885,87.936,,0.178,94767398912.0,Consumer Cyclical,Restaurants
SARDAEN,Sarda Energy & Minerals Limited,25.475336,47.6,,0.687,174692876288.0,Basic Materials,Steel
SAREGAMA,Saregama India Limited,48.604088,0.326,,0.188,96106676224.0,Communication Services,Entertainment
SARLAPOLY,Sarla Performance Fibers Limited,11.188524,32.539,,0.618,6865964032.0,Consumer Cyclical,Textile Manufacturing
SARVESHWAR,Sarveshwar Foods Limited,0.07647924,105.368,,0.4,6616796160.0,Consumer Defensive,Packaged Foods
SASKEN,Sasken Technologies Limited,38.901943,3.535,,-0.491,21755338752.0,Technology,Information Technology Services
SASTASUNDR,Sastasundar Ventures Limited,,0.126,,,8237646848.0,Healthcare,Pharmaceutical Retailers
SATIA,Satia Industries Limited,5.7090464,,,0.888,7009833984.0,Basic Materials,Paper & Paper Products
SATIN,Satin Creditcare Network Limited,5.4263215,330.112,,-0.884,15917463552.0,Financial Services,Credit Services
SATINDLTD,Sat Industries Limited,12.375184,5.079,,0.485,9474260992.0,Basic Materials,Steel
SAURASHCEM,Saurashtra Cement Limited,187.34044,17.779,,,9800934400.0,Basic Materials,Building Materials
SBC,SBC Exports Limited,66.315796,136.994,,0.178,6004706816.0,Industrials,Conglomerates
SBCL,Shivalik Bimetal Controls Limited,29.904663,10.37,,0.078,24392499200.0,Industrials,Metal Fabrication
SBFC,SBFC Finance Limited,31.086956,152.987,,0.379,100867481600.0,Financial Services,Credit Services
SBGLP,Suratwwala Business Group Limited,,33.427,,-0.973,6525644288.0,Real Estate,Real Estate - Development
SBICARD,SBI Cards and Payment Services Limited,39.423523,330.17,,-0.303,806750715904.0,Financial Services,Credit Services
SBILIFE,SBI Life Insurance Company Limited,62.867832,,15.539,0.71,1515836932096.0,Financial Services,Insurance - Life
SBIN,State Bank of India,8.6317625,,18.16,0.703,6849199341568.0,Financial Services,Banks - Regional
SCHAEFFLER,Schaeffler India Limited,52.08278,1.041,18.518,0.136,489747316736.0,Consumer Cyclical,Auto Parts
SCHAND,S Chand And Company Limited,11.910727,11.507,,,6066808832.0,Communication Services,Publishing
SCHNEIDER,Schneider Electric Infrastructure Limited,68.8326,128.534,,0.216,149462499328.0,Industrials,Electrical Equipment & Parts
SCI,Shipping Corporation Of India Limited,7.9913173,29.379,,-0.438,77263159296.0,Industrials,Marine Shipping
SCILAL,Shipping Corporation of India Land and Assets Limited,51.376343,0.003,,-0.333,22306283520.0,Real Estate,Real Estate Services
SCPL,Sheetal Cool Products Limited,17.786386,54.579,,-0.197,3388680960.0,Consumer Defensive,Packaged Foods
SDBL,Som Distilleries & Breweries Limited,24.009691,19.481,,,25625159680.0,Consumer Defensive,Beverages - Brewers
SEAMECLTD,Seamec Limited,26.65159,25.664,,,26216988672.0,Industrials,Marine Shipping
SECMARK,SecMark Consultancy Limited,41.0628,33.831,,,884900992.0,Industrials,Consulting Services
SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,,,,,694606400.0,Technology,Software - Application
SEJALLTD,Sejal Glass Limited,48.46154,518.219,,2.34,3626909952.0,Industrials,Building Products & Equipment
SELAN,Selan Exploration Technology Limited,11.90061,0.763,,2.038,8299200000.0,Energy,Oil & Gas E&P
SELMC,SEL Manufacturing Company Limited,,,,,1016241280.0,Consumer Cyclical,Textile Manufacturing
SEMAC,SEMAC CONSULTANTS LIMITED,,53.238,,,1083732864.0,Industrials,Farm & Heavy Construction Machinery
SENCO,Senco Gold Limited,29.463583,132.724,,-0.709,49014075392.0,Consumer Cyclical,Luxury Goods
SENORES,Senores Pharmaceuticals Limited,43.275017,78.613,,0.452,24493606912.0,Healthcare,Drug Manufacturers - General
SEPC,SEPC Limited,102.42857,26.804,,-0.25,22818095104.0,Industrials,Engineering & Construction
SEQUENT,Sequent Scientific Limited,290.80435,65.941,,-0.606,33432467456.0,Healthcare,Drug Manufacturers - Specialty & Generic
